longitude,url,author,rating,time,type,filename,license,secondary_labels,all_labels,primary_label,latitude,old_filename,sample_rate,au_len,duration_s,sw_col,id
-6.1459,https://www.xeno-canto.org/361747,José Carlos Sires,4.0,?,"['call', 'female', 'flight call', 'male', 'song']",barswa/XC361747.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,36.4172,barswa/XC361747.ogg,32000,496153,15.50478125,barswa,361747
-6.1459,https://www.xeno-canto.org/361749,José Carlos Sires,4.0,?,"['call', 'female', 'flight call', 'male', 'song']",barswa/XC361749.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,36.4172,barswa/XC361749.ogg,32000,640767,20.02396875,barswa,361749
-6.1459,https://www.xeno-canto.org/361807,José Carlos Sires,5.0,?,"['call', 'female', 'flight call', 'male', 'song']",barswa/XC361807.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,36.4172,barswa/XC361807.ogg,32000,2629727,82.17896875,barswa,361807
-6.1459,https://www.xeno-canto.org/361808,José Carlos Sires,4.0,?,"['call', 'female', 'flight call', 'male', 'song']",barswa/XC361808.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,36.4172,barswa/XC361808.ogg,32000,2629727,82.17896875,barswa,361808
-6.1459,https://www.xeno-canto.org/361811,José Carlos Sires,4.0,?,"['call', 'female', 'flight call', 'male', 'song']",barswa/XC361811.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,36.4172,barswa/XC361811.ogg,32000,1520989,47.53090625,barswa,361811
-6.1459,https://www.xeno-canto.org/362311,José Carlos Sires,5.0,?,"['flight call', 'male', 'song', 'wingsong']",barswa/XC362311.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,36.4172,barswa/XC362311.ogg,32000,7899667,246.86459375,barswa,362311
0.3822,https://www.xeno-canto.org/363068,Olivier SWIFT,5.0,12:30,['song'],barswa/XC363068.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,43.1246,barswa/XC363068.ogg,32000,819872,25.621,barswa,363068
16.8499,https://www.xeno-canto.org/363996,Nicola Cillo,5.0,17:00,"['flight call', 'song']",barswa/XC363996.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,40.9264,barswa/XC363996.ogg,32000,1797678,56.1774375,barswa,363996
-3.7734,https://www.xeno-canto.org/364681,Jerome Fischer,5.0,06:05,['song'],barswa/XC364681.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,38.1701,barswa/XC364681.ogg,32000,1172411,36.63784375,barswa,364681
11.9226,https://www.xeno-canto.org/367332,Louis A. Hansen,3.5,08:46,['song'],barswa/XC367332.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,54.577,barswa/XC367332.ogg,32000,653216,20.413,barswa,367332
7.4364,https://www.xeno-canto.org/369956,Thomas Lüthi,4.0,08:16,['song'],barswa/XC369956.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,47.2527,barswa/XC369956.ogg,32000,4785056,149.533,barswa,369956
-98.6727,https://www.xeno-canto.org/370379,Eric DeFonso,4.0,08:40,['call'],barswa/XC370379.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,38.4716,barswa/XC370379.ogg,32000,681632,21.301,barswa,370379
13.4785,https://www.xeno-canto.org/370499,Annette Hamann,3.5,06:30,['song'],barswa/XC370499.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,52.4972,barswa/XC370499.ogg,32000,2086070,65.1896875,barswa,370499
6.138,https://www.xeno-canto.org/371022,Stanislas Wroza,4.0,18:30,['flight call'],barswa/XC371022.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,43.0671,barswa/XC371022.ogg,32000,357390,11.1684375,barswa,371022
18.9014,https://www.xeno-canto.org/372840,Szymon Pławecki,4.5,12:00,['song'],barswa/XC372840.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,49.9468,barswa/XC372840.ogg,32000,772006,24.1251875,barswa,372840
25.036,https://www.xeno-canto.org/373826,Eetu Paljakka,3.5,16:01,['flight call'],barswa/XC373826.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,60.1813,barswa/XC373826.ogg,32000,448160,14.005,barswa,373826
8.7133,https://www.xeno-canto.org/375700,Roby,4.0,09:00,['song'],barswa/XC375700.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,46.1794,barswa/XC375700.ogg,32000,588104,18.37825,barswa,375700
-7.6224,https://www.xeno-canto.org/376772,Alexandre Moreira,5.0,20:00,['song'],barswa/XC376772.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,41.5171,barswa/XC376772.ogg,32000,515379,16.10559375,barswa,376772
-7.6224,https://www.xeno-canto.org/376773,Alexandre Moreira,5.0,06:00,['song'],barswa/XC376773.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,41.5171,barswa/XC376773.ogg,32000,4446703,138.95946875,barswa,376773
2.8812,https://www.xeno-canto.org/378407,Timo Tschentscher,4.5,10:04,['song'],barswa/XC378407.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,46.7236,barswa/XC378407.ogg,32000,1184950,37.0296875,barswa,378407
2.7434,https://www.xeno-canto.org/378412,Timo Tschentscher,5.0,21:43,['song'],barswa/XC378412.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,46.7346,barswa/XC378412.ogg,32000,2462233,76.94478125,barswa,378412
15.4678,https://www.xeno-canto.org/378429,Mikael Litsgård,5.0,12:39,['song'],barswa/XC378429.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,60.6226,barswa/XC378429.ogg,32000,3188646,99.6451875,barswa,378429
1.012,https://www.xeno-canto.org/378685,Xavier Riera,5.0,13:30,['song'],barswa/XC378685.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,41.6254,barswa/XC378685.ogg,32000,644460,20.139375,barswa,378685
8.8154,https://www.xeno-canto.org/378710,Roby,5.0,09:30,"['call', 'female', 'juvenile', 'male', 'song']",barswa/XC378710.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,46.1784,barswa/XC378710.ogg,32000,564698,17.6468125,barswa,378710
10.9543,https://www.xeno-canto.org/379573,Beatrix Saadi-Varchmin,5.0,05:02,"['call', 'song']",barswa/XC379573.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,47.9963,barswa/XC379573.ogg,32000,9220633,288.14478125,barswa,379573
114.4422,https://www.xeno-canto.org/380526,Guy Kirwan,5.0,09:30,"['call', 'song']",barswa/XC380526.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,24.5822,barswa/XC380526.ogg,32000,4519428,141.232125,barswa,380526
-6.2577,https://www.xeno-canto.org/381729,José Carlos Sires,4.0,?,"['call', 'male', 'song']",barswa/XC381729.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,37.1058,barswa/XC381729.ogg,32000,681727,21.30396875,barswa,381729
-6.2577,https://www.xeno-canto.org/381731,José Carlos Sires,4.0,?,"['call', 'male', 'song']",barswa/XC381731.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,37.1058,barswa/XC381731.ogg,32000,466896,14.5905,barswa,381731
-99.8865,https://www.xeno-canto.org/383444,Manuel Grosselet,4.0,09:30,['flight call'],barswa/XC383444.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,20.1948,barswa/XC383444.ogg,32000,355719,11.11621875,barswa,383444
0.737,https://www.xeno-canto.org/385612,Jordi Calvet,5.0,08:00,['song'],barswa/XC385612.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,41.3359,barswa/XC385612.ogg,32000,942134,29.4416875,barswa,385612
-120.6205,https://www.xeno-canto.org/390102,Guy Kirwan,4.0,09:30,['call'],barswa/XC390102.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,35.0307,barswa/XC390102.ogg,32000,773678,24.1774375,barswa,390102
5.098,https://www.xeno-canto.org/394892,Frank Roos,5.0,14:00,['song'],barswa/XC394892.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,52.156,barswa/XC394892.ogg,32000,236182,7.3806875,barswa,394892
-100.2272,https://www.xeno-canto.org/404750,Jacob R. Saucier,3.5,11:00,"['call', 'song']",barswa/XC404750.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,29.4758,barswa/XC404750.ogg,32000,1452704,45.397,barswa,404750
4.2865,https://www.xeno-canto.org/412707,Stanislas Wroza,5.0,16:00,"['call', 'flight call', 'song']",barswa/XC412707.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,43.6073,barswa/XC412707.ogg,32000,1043679,32.61496875,barswa,412707
-121.8814,https://www.xeno-canto.org/413800,Steve Hampton,5.0,07:30,"['begging call', 'call', 'juvenile']",barswa/XC413800.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,38.6833,barswa/XC413800.ogg,32000,660829,20.65090625,barswa,413800
47.696,https://www.xeno-canto.org/413887,Omar Alshaheen,5.0,14:00,['song'],barswa/XC413887.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,29.3635,barswa/XC413887.ogg,32000,1215879,37.99621875,barswa,413887
135.7841,https://www.xeno-canto.org/419400,Anon Torimi,4.0,14:30,"['begging call', 'call', 'voice of fledglings']",barswa/XC419400.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,35.0864,barswa/XC419400.ogg,32000,841376,26.293,barswa,419400
7.1474,https://www.xeno-canto.org/421383,Pascal Christe,4.5,06:30,['song'],barswa/XC421383.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,47.0213,barswa/XC421383.ogg,32000,249557,7.79865625,barswa,421383
20.3362,https://www.xeno-canto.org/423524,Lars Edenius,5.0,12:00,['alarm call'],barswa/XC423524.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,63.6832,barswa/XC423524.ogg,32000,531872,16.621,barswa,423524
-7.7635,https://www.xeno-canto.org/428204,Jorge Leitão,4.5,15:06,"['begging call', 'call']",barswa/XC428204.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,41.8911,barswa/XC428204.ogg,32000,1658915,51.84109375,barswa,428204
-7.4556,https://www.xeno-canto.org/428634,Jorge Leitão,3.5,10:49,['song'],barswa/XC428634.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,41.7564,barswa/XC428634.ogg,32000,1150677,35.95865625,barswa,428634
79.5518,https://www.xeno-canto.org/428862,Sreekumar Chirukandoth,4.0,10:00,['song'],barswa/XC428862.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,29.4232,barswa/XC428862.ogg,32000,489466,15.2958125,barswa,428862
79.5518,https://www.xeno-canto.org/428863,Sreekumar Chirukandoth,4.0,10:00,['song'],barswa/XC428863.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,29.4232,barswa/XC428863.ogg,32000,748600,23.39375,barswa,428863
-8.3147,https://www.xeno-canto.org/429022,Harry Hussey,5.0,17:11,"['begging call', 'call', 'female', 'juvenile', 'male']",barswa/XC429022.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,51.9086,barswa/XC429022.ogg,32000,2622729,81.96028125,barswa,429022
29.9742,https://www.xeno-canto.org/429309,Aladdin,4.0,13:00,"['i think it is a song', 'song']",barswa/XC429309.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,64.5067,barswa/XC429309.ogg,32000,578073,18.06478125,barswa,429309
-6.9623,https://www.xeno-canto.org/431633,João Tomás,5.0,06:00,"['alarm call', 'call']",barswa/XC431633.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,40.8892,barswa/XC431633.ogg,32000,2077710,64.9284375,barswa,431633
23.9547,https://www.xeno-canto.org/432092,Rostyslav Romanyshyn,5.0,11:30,['song'],barswa/XC432092.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,49.5042,barswa/XC432092.ogg,32000,371601,11.61253125,barswa,432092
9.0913,https://www.xeno-canto.org/433032,Aladdin,5.0,11:00,['adult feeding babies'],barswa/XC433032.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,54.3767,barswa/XC433032.ogg,32000,464388,14.512125,barswa,433032
-125.3633,https://www.xeno-canto.org/433217,Niels Krabbe,4.0,08:38,['flight call'],barswa/XC433217.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,50.4555,barswa/XC433217.ogg,32000,272963,8.53009375,barswa,433217
-122.3425,https://www.xeno-canto.org/433446,Michael Eaton,4.0,08:00,['song'],barswa/XC433446.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,47.6682,barswa/XC433446.ogg,32000,632408,19.76275,barswa,433446
-107.1883,https://www.xeno-canto.org/433932,Ted Floyd,4.0,07:00,['flight call'],barswa/XC433932.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,40.4979,barswa/XC433932.ogg,32000,528754,16.5235625,barswa,433932
18.2951,https://www.xeno-canto.org/443771,Karl-Birger Strann,5.0,15:30,"['male', 'song']",barswa/XC443771.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,69.5294,barswa/XC443771.ogg,32000,1299872,40.621,barswa,443771
-121.9785,https://www.xeno-canto.org/446455,Ed Pandolfino,5.0,08:22,['song'],barswa/XC446455.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,38.1529,barswa/XC446455.ogg,32000,3746720,117.085,barswa,446455
-0.057,https://www.xeno-canto.org/447363,David Darrell-Lambert,5.0,08:30,['song'],barswa/XC447363.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,52.5747,barswa/XC447363.ogg,32000,487328,15.229,barswa,447363
-81.592,https://www.xeno-canto.org/452059,Paul Marvin,5.0,14:02,['call'],barswa/XC452059.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,28.6712,barswa/XC452059.ogg,32000,565664,17.677,barswa,452059
-81.592,https://www.xeno-canto.org/452060,Paul Marvin,3.5,14:02,['flight call'],barswa/XC452060.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,28.6712,barswa/XC452060.ogg,32000,262304,8.197,barswa,452060
-81.592,https://www.xeno-canto.org/452061,Paul Marvin,3.5,14:04,['call'],barswa/XC452061.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,28.6712,barswa/XC452061.ogg,32000,384416,12.013,barswa,452061
105.5332,https://www.xeno-canto.org/457791,Louis A. Hansen,4.0,07:33,['call'],barswa/XC457791.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,[],[],barswa,51.6424,barswa/XC457791.ogg,32000,1255328,39.229,barswa,457791
105.5332,https://www.xeno-canto.org/457811,Louis A. Hansen,4.0,13:53,['call'],barswa/XC457811.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,[],[],barswa,51.6424,barswa/XC457811.ogg,32000,763040,23.845,barswa,457811
105.5332,https://www.xeno-canto.org/457818,Louis A. Hansen,4.0,16:28,['song'],barswa/XC457818.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,[],[],barswa,51.6424,barswa/XC457818.ogg,32000,1141664,35.677,barswa,457818
105.5332,https://www.xeno-canto.org/457819,Louis A. Hansen,4.0,16:29,['song'],barswa/XC457819.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,[],[],barswa,51.6424,barswa/XC457819.ogg,32000,1034912,32.341,barswa,457819
105.5332,https://www.xeno-canto.org/457820,Louis A. Hansen,4.0,16:30,['song'],barswa/XC457820.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,[],[],barswa,51.6424,barswa/XC457820.ogg,32000,1289888,40.309,barswa,457820
105.5332,https://www.xeno-canto.org/457829,Louis A. Hansen,4.0,15:47,['call'],barswa/XC457829.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,[],[],barswa,51.6424,barswa/XC457829.ogg,32000,1597088,49.909,barswa,457829
105.5224,https://www.xeno-canto.org/458234,Louis A. Hansen,4.0,07:28,['song'],barswa/XC458234.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,[],[],barswa,51.6433,barswa/XC458234.ogg,32000,2032544,63.517,barswa,458234
105.5224,https://www.xeno-canto.org/458636,Louis A. Hansen,4.0,16:53,['call'],barswa/XC458636.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,[],[],barswa,51.6433,barswa/XC458636.ogg,32000,566432,17.701,barswa,458636
-1.2065,https://www.xeno-canto.org/468466,Olivier SWIFT,4.5,19:00,['song'],barswa/XC468466.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,49.244,barswa/XC468466.ogg,32000,551323,17.22884375,barswa,468466
-1.1004,https://www.xeno-canto.org/469948,Olivier SWIFT,4.5,16:30,"['male', 'song']",barswa/XC469948.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,49.2722,barswa/XC469948.ogg,32000,622377,19.44928125,barswa,469948
9.4512,https://www.xeno-canto.org/471775,Stanislas Wroza,5.0,07:00,"['call', 'song']",barswa/XC471775.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,42.965,barswa/XC471775.ogg,32000,2037586,63.6745625,barswa,471775
9.4512,https://www.xeno-canto.org/471778,Stanislas Wroza,5.0,07:00,"['call', 'song']",barswa/XC471778.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,42.965,barswa/XC471778.ogg,32000,6026589,188.33090625,barswa,471778
13.5857,https://www.xeno-canto.org/472345,Aladdin,5.0,10:30,['song'],barswa/XC472345.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,58.3245,barswa/XC472345.ogg,32000,308907,9.65334375,barswa,472345
26.2213,https://www.xeno-canto.org/473764,Ruslan Mazuryk,4.5,11:35,"['male', 'song']",barswa/XC473764.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,49.634,barswa/XC473764.ogg,32000,4603808,143.869,barswa,473764
3.5297,https://www.xeno-canto.org/474135,Marie-Lan Taÿ Pamart,4.5,20:30,"['call', 'flight call']",barswa/XC474135.ogg,Creative Commons Attribution-ShareAlike 4.0,[],[],barswa,45.9044,barswa/XC474135.ogg,32000,1432381,44.76190625,barswa,474135
18.9721,https://www.xeno-canto.org/477005,Ireneusz Oleksik,4.0,06:30,"['flight call', 'song']",barswa/XC477005.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,50.1191,barswa/XC477005.ogg,32000,258752,8.086,barswa,477005
-121.7999,https://www.xeno-canto.org/481190,Meena Haribal,4.5,09:30,"['call', 'song']",barswa/XC481190.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,36.738,barswa/XC481190.ogg,32000,3852990,120.4059375,barswa,481190
26.2381,https://www.xeno-canto.org/485324,Uku Paal,3.5,06:30,"['call', 'flight call', 'song']",barswa/XC485324.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,58.4214,barswa/XC485324.ogg,32000,2282510,71.3284375,barswa,485324
-0.5482,https://www.xeno-canto.org/485373,Andrew Harrop,4.0,15:30,"['call', 'flight call']",barswa/XC485373.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,52.7069,barswa/XC485373.ogg,32000,533769,16.68028125,barswa,485373
104.6282,https://www.xeno-canto.org/485917,Stanislas Wroza,5.0,05:00,"['alarm call', 'call', 'flight call', 'song']",barswa/XC485917.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,51.4151,barswa/XC485917.ogg,32000,1855904,57.997,barswa,485917
-7.4373,https://www.xeno-canto.org/486142,Nelson Conceição,4.0,10:29,['flight call'],barswa/XC486142.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,37.1866,barswa/XC486142.ogg,32000,367520,11.485,barswa,486142
-7.4373,https://www.xeno-canto.org/486209,Nelson Conceição,4.5,12:04,['flight call'],barswa/XC486209.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,37.1866,barswa/XC486209.ogg,32000,524960,16.405,barswa,486209
8.7778,https://www.xeno-canto.org/490473,brickegickel,4.0,19:00,['flight call'],barswa/XC490473.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,50.1792,barswa/XC490473.ogg,32000,554667,17.33334375,barswa,490473
3.5297,https://www.xeno-canto.org/492099,Marie-Lan Taÿ Pamart,5.0,11:00,"['alarm call', 'call']",barswa/XC492099.ogg,Creative Commons Attribution-ShareAlike 4.0,[],[],barswa,45.9044,barswa/XC492099.ogg,32000,1207712,37.741,barswa,492099
3.5297,https://www.xeno-canto.org/492100,Marie-Lan Taÿ Pamart,5.0,11:00,"['alarm call', 'call']",barswa/XC492100.ogg,Creative Commons Attribution-ShareAlike 4.0,[],[],barswa,45.9044,barswa/XC492100.ogg,32000,2526368,78.949,barswa,492100
-74.0976,https://www.xeno-canto.org/492284,William Whitehead,5.0,10:00,['call'],barswa/XC492284.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,39.7975,barswa/XC492284.ogg,32000,624800,19.525,barswa,492284
20.2943,https://www.xeno-canto.org/492312,Lars Edenius,5.0,08:00,['flight call'],barswa/XC492312.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,63.7818,barswa/XC492312.ogg,32000,378272,11.821,barswa,492312
20.2943,https://www.xeno-canto.org/492313,Lars Edenius,5.0,08:00,['flight call'],barswa/XC492313.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,63.7818,barswa/XC492313.ogg,32000,316064,9.877,barswa,492313
17.875,https://www.xeno-canto.org/494838,Baltasar Pinheiro,5.0,08:30,['call'],barswa/XC494838.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,59.9407,barswa/XC494838.ogg,32000,2033407,63.54396875,barswa,494838
47.6393,https://www.xeno-canto.org/494919,Albert Lastukhin,4.0,08:30,['flight call'],barswa/XC494919.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,55.2375,barswa/XC494919.ogg,32000,566370,17.6990625,barswa,494919
47.6393,https://www.xeno-canto.org/494921,Albert Lastukhin,4.0,08:30,"['begging call', 'juvenile']",barswa/XC494921.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,55.2375,barswa/XC494921.ogg,32000,959252,29.976625,barswa,494921
2.12,https://www.xeno-canto.org/496625,Stanislas Wroza,5.0,07:00,"['call', 'flight call', 'song']",barswa/XC496625.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,48.7722,barswa/XC496625.ogg,32000,1046187,32.69334375,barswa,496625
18.9721,https://www.xeno-canto.org/499075,Ireneusz Oleksik,4.0,01:48,['flight call'],barswa/XC499075.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,50.1191,barswa/XC499075.ogg,32000,195222,6.1006875,barswa,499075
-99.0254,https://www.xeno-canto.org/501814,Isain Contreras Rodríguez,4.0,08:30,"['call', 'song']",barswa/XC501814.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,19.255,barswa/XC501814.ogg,32000,275470,8.6084375,barswa,501814
-57.4295,https://www.xeno-canto.org/52060,Bernabe Lopez-Lanus,4.0,?:?,['song'],barswa/XC52060.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,[],[],barswa,-37.7214,barswa/XC52060.ogg,32000,1160708,36.272125,barswa,52060
-57.4295,https://www.xeno-canto.org/52062,Bernabe Lopez-Lanus,4.0,?:?,['song'],barswa/XC52062.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,[],[],barswa,-37.7214,barswa/XC52062.ogg,32000,388319,12.13496875,barswa,52062
-122.7352,https://www.xeno-canto.org/544956,Thomas Magarian,3.5,14:32,['call'],barswa/XC544956.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,45.6123,barswa/XC544956.ogg,32000,625720,19.55375,barswa,544956
13.207,https://www.xeno-canto.org/548069,Stephan Risch,4.0,07:46,['song'],barswa/XC548069.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,52.5422,barswa/XC548069.ogg,32000,449904,14.0595,barswa,548069
3.0091,https://www.xeno-canto.org/551767,mvallespirc,4.0,00:00,['flight call'],barswa/XC551767.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,39.7003,barswa/XC551767.ogg,32000,304728,9.52275,barswa,551767
12.8861,https://www.xeno-canto.org/552089,Mattia Carvetta,3.5,19:00,['call'],barswa/XC552089.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,42.4078,barswa/XC552089.ogg,32000,496544,15.517,barswa,552089
-7.6303,https://www.xeno-canto.org/553565,Nelson Conceição,4.5,08:43,['flight call'],barswa/XC553565.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,37.1379,barswa/XC553565.ogg,32000,221600,6.925,barswa,553565
26.2213,https://www.xeno-canto.org/555397,Ruslan Mazuryk,4.5,20:03,"['male', 'song']",barswa/XC555397.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,49.634,barswa/XC555397.ogg,32000,327584,10.237,barswa,555397
-7.6303,https://www.xeno-canto.org/556809,Nelson Conceição,3.5,05:12,['flight call'],barswa/XC556809.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,37.1379,barswa/XC556809.ogg,32000,648608,20.269,barswa,556809
-7.6303,https://www.xeno-canto.org/556811,Nelson Conceição,3.5,05:14,['flight call'],barswa/XC556811.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,37.1379,barswa/XC556811.ogg,32000,648608,20.269,barswa,556811
-7.6303,https://www.xeno-canto.org/556923,Nelson Conceição,4.0,05:31,['flight call'],barswa/XC556923.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,37.1379,barswa/XC556923.ogg,32000,326816,10.213,barswa,556923
-7.6303,https://www.xeno-canto.org/556925,Nelson Conceição,5.0,05:34,['flight call'],barswa/XC556925.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,37.1379,barswa/XC556925.ogg,32000,984992,30.781,barswa,556925
1.1009,https://www.xeno-canto.org/557349,Sidney M,4.0,09:30,['flight call'],barswa/XC557349.ogg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,[],[],barswa,41.0871,barswa/XC557349.ogg,32000,196058,6.1268125,barswa,557349
